id, name, label0, label1, label2, label3, label4, label5
11714, Uri Nadav, 0, 0, 0, 0, 3, 0
11715, Radoslaw Szymanek, 0, 1, 0, 0, 0, 0
11716, Julien Etienne, 0, 0, 0, 2, 0, 0
11717, Antonio Moreno, 0, 1, 0, 0, 0, 0
11718, Kiam Tian Seow, 0, 1, 0, 0, 0, 0
11719, Domenico Ursino, 1, 0, 0, 0, 0, 0
11720, Timothy J. Burns, 0, 0, 0, 0, 0, 1
11721, Markos Zaharioudakis, 1, 0, 0, 0, 0, 0
11722, Seungchan Kim, 0, 1, 0, 0, 0, 0
11723, Jong-Hoon Oh, 0, 1, 0, 0, 0, 0
11724, Cheng-Hao Kuo, 0, 0, 0, 0, 0, 1
11725, Earl T. Barr, 0, 0, 0, 1, 0, 0
11726, Nicolas Roper, 1, 0, 0, 0, 0, 0
11727, Homer H. Chen, 0, 0, 1, 0, 0, 1
11728, Paul Smith, 0, 0, 0, 0, 0, 3
11729, Maneesh Upmanyu, 0, 0, 0, 0, 0, 1
11730, Jérôme Mengin, 0, 1, 0, 0, 0, 0
11731, Panos Kalnis, 4, 0, 0, 0, 0, 0
11732, Neil J. Hurley, 0, 1, 0, 0, 0, 0
11733, Heidi H. T. Yeung, 0, 2, 0, 0, 0, 0
11734, Mingsheng Ying, 0, 3, 0, 0, 0, 0
11735, Sofus A. Macskassy, 0, 4, 1, 1, 0, 0
11736, Kwok-Wai Cheung, 0, 1, 1, 1, 0, 0
11737, Iris Howley, 0, 1, 0, 0, 0, 0
11738, Grzegorz Stachowiak, 0, 0, 0, 0, 1, 0
11739, Andrea Formisano, 0, 1, 0, 0, 0, 0
11740, Cécile Germain-Renaud, 0, 0, 0, 1, 0, 0
11741, Silvia Pandolfi, 0, 1, 0, 0, 0, 0
11742, Michael Dinitz, 0, 0, 0, 0, 1, 0
11743, Sreekanth Vempati, 0, 0, 0, 0, 0, 1
11744, Jakkarin Suksawatchon, 0, 0, 0, 1, 0, 0
11745, Elan Pavlov, 0, 2, 0, 0, 3, 0
11746, Masashi Shimbo, 0, 0, 0, 2, 0, 0
11747, Niko Välimäki, 1, 0, 0, 1, 0, 0
11748, Paul Ferguson, 0, 0, 4, 0, 0, 0
11749, Zeeshan Ali, 0, 0, 1, 0, 0, 0
11750, Wieslaw Paja, 0, 0, 0, 1, 0, 0
11751, Martin Jägersand, 0, 0, 0, 0, 0, 1
11752, Aleksi Kallio, 0, 0, 0, 1, 0, 0
11753, Ross J. Micheals, 0, 0, 0, 0, 0, 1
11754, Matthias Heiler, 0, 0, 0, 0, 0, 2
11755, Jinglei Zhao, 0, 0, 1, 0, 0, 0
11756, Phyo Thiha, 0, 0, 1, 0, 0, 0
11757, Vojtech Franc, 0, 3, 0, 0, 0, 1
11758, Ivona Bezáková, 0, 1, 0, 0, 2, 0
11759, Chun Du, 0, 0, 1, 0, 0, 0
11760, Dimitrios Skoutas, 1, 0, 0, 0, 0, 0
11761, Mario Rojas Quiñones, 0, 0, 0, 0, 0, 1
11762, Matthew E. Taylor, 0, 8, 0, 0, 0, 0
11763, Ion Constantinescu, 0, 1, 0, 0, 0, 0
11764, Zoltán Szigeti, 0, 0, 0, 0, 1, 0
11765, Nicolas Vandapel, 0, 0, 0, 0, 0, 1
11766, Anna Pagh, 1, 0, 0, 0, 2, 0
11767, Thierry Chateau, 0, 0, 0, 0, 0, 3
11768, Weiwei Zhang, 0, 0, 0, 0, 0, 1
11769, Siân Cox, 0, 0, 0, 1, 0, 0
11770, Shitong Wang, 0, 0, 0, 0, 0, 1
11771, Iftach Haitner, 0, 0, 0, 0, 5, 0
11772, Sivan Yogev, 0, 0, 2, 0, 0, 0
11773, Rebecca J. Passonneau, 0, 0, 1, 0, 0, 0
11774, Thomas Wilke, 1, 0, 0, 0, 0, 0
11775, Chew Lim Tan, 0, 5, 2, 1, 0, 2
11776, Heiko Hirschmüller, 0, 0, 0, 0, 0, 2
11777, Alexander Wolff, 0, 0, 0, 0, 1, 0
11778, Yosuke Sakao, 0, 0, 0, 1, 0, 0
11779, Anastasios Kementsietsidis, 12, 0, 0, 0, 0, 0
11780, Matthias O. Franz, 0, 1, 0, 0, 0, 0
11781, Yichuan Cai, 2, 0, 0, 0, 0, 0
11782, Jonas Ströjby, 0, 1, 0, 0, 0, 0
11783, Erik Behrends, 1, 0, 0, 0, 0, 0
11784, Pranam Kolari, 0, 4, 0, 0, 0, 0
11785, Joan Campoy, 0, 0, 0, 0, 0, 1
11786, Giuseppe Ielpa, 0, 1, 0, 0, 0, 0
11787, Hong-Ren Su, 0, 0, 0, 0, 0, 1
11788, Hisami Suzuki, 0, 1, 0, 0, 0, 0
11789, Cindy P. Schriber, 0, 0, 1, 0, 0, 0
11790, Marzena Kryszkiewicz, 0, 0, 0, 5, 0, 0
11791, Sylvian R. Ray, 0, 1, 0, 0, 0, 0
11792, Aris Tsois, 3, 0, 0, 0, 0, 0
11793, Xiangyu Jin, 0, 0, 1, 0, 0, 0
11794, Arun K. Pujari, 0, 1, 0, 0, 0, 0
11795, Thomas F. Stahovich, 0, 2, 0, 0, 0, 0
11796, Frank Thomson Leighton, 1, 0, 0, 0, 6, 0
11797, Gerald H. Lushington, 1, 0, 0, 1, 0, 0
11798, Yue Zhang, 0, 0, 1, 0, 0, 0
11799, Dieter van Melkebeek, 0, 0, 0, 0, 2, 0
11800, Weiwei Cheng, 1, 4, 0, 0, 0, 0
11801, Luke Chen, 0, 0, 1, 0, 0, 0
11802, Michael Kirley, 0, 0, 0, 1, 0, 0
11803, Akira Mogi, 0, 0, 0, 1, 0, 0
11804, Pierre Moisan, 0, 1, 0, 0, 0, 0
11805, Loris Penserini, 0, 1, 0, 0, 0, 0
11806, Miguel A. Rueda-Morales, 0, 0, 1, 0, 0, 0
11807, Nick Roussopoulos, 5, 0, 0, 0, 0, 0
11808, Thilo Hinterberger, 0, 1, 0, 0, 0, 0
11809, Stella X. Yu, 0, 0, 0, 0, 0, 5
11810, Robert E. Wray, 0, 1, 0, 0, 0, 0
11811, Song Chun Zhu, 0, 0, 0, 0, 0, 28
11812, Ognjen Arandjelovic, 0, 0, 0, 0, 0, 7
11813, Xinming Liu, 0, 0, 0, 0, 1, 0
11814, Sandeep K. Shukla, 0, 0, 0, 0, 1, 0
11815, Shimin Chen, 3, 0, 0, 0, 1, 0
11816, Wing-Ho Shum, 0, 0, 0, 2, 0, 0
11817, Tyler Streeter, 0, 1, 0, 0, 0, 0
11818, Andreas Argyriou, 0, 1, 0, 0, 1, 0
11819, Claire Mathieu, 0, 0, 0, 0, 6, 0
11820, Thomas Schickinger, 0, 0, 0, 0, 1, 0
11821, Kristin J. Dana, 0, 0, 0, 0, 0, 2
11822, Bhushan Mandhani, 1, 1, 0, 0, 0, 0
11823, Laszlo Szathmary, 0, 1, 0, 0, 0, 0
11824, You Jia, 0, 0, 0, 0, 0, 1
11825, Richard Chang, 0, 0, 0, 0, 0, 1
11826, Ehud Friedgut, 0, 0, 0, 0, 2, 0
11827, Kentaro Nakahara, 0, 0, 0, 0, 0, 1
11828, Michel Gangnet, 0, 0, 0, 0, 0, 3
11829, Ying-Xin Li, 0, 1, 0, 1, 0, 0
11830, Elena Bernardis, 0, 0, 0, 0, 0, 1
11831, Mihran Tuceryan, 0, 0, 0, 0, 0, 1
11832, Christina Fragouli, 0, 0, 0, 0, 1, 0
11833, Robert Hall, 0, 0, 0, 2, 0, 0
11834, Bi Chen, 0, 2, 0, 1, 0, 0
11835, Takashi Shibuya, 0, 0, 0, 1, 0, 0
11836, Jing Wang, 0, 1, 0, 1, 0, 0
11837, Konstantinos Karanasos, 1, 0, 0, 0, 0, 0
11838, Mattia Palmieri, 0, 1, 0, 0, 0, 0
11839, Lei Zheng, 0, 0, 1, 1, 0, 0
11840, Jiexing Li, 3, 0, 0, 0, 0, 0
11841, Chunheng Wang, 0, 0, 1, 0, 0, 0
11842, Dominic Mazzoni, 0, 2, 0, 2, 0, 0
11843, Fabio Ciravegna, 0, 2, 3, 0, 0, 0
11844, Ryan Shipley, 1, 0, 0, 0, 0, 0
11845, Gerald Madlmayr, 2, 0, 0, 0, 0, 0
11846, Peter Orbanz, 0, 2, 0, 0, 0, 0
11847, Shou Kang Wei, 0, 0, 0, 0, 0, 1
11848, Santosh Vempala, 1, 0, 0, 0, 26, 0
11849, Mary Koes, 0, 1, 0, 0, 0, 0
11850, Yijian Bai, 3, 0, 0, 1, 0, 0
11851, Varun Pandey, 0, 0, 0, 1, 0, 0
11852, Krzysztof Koperski, 0, 0, 0, 1, 0, 0
11853, Graham W. Taylor, 0, 2, 0, 0, 0, 2
11854, Robert B. Gramacy, 0, 3, 0, 0, 0, 0
11855, Bo Wang, 1, 0, 0, 0, 0, 0
11856, Sorabh Gandhi, 1, 0, 0, 0, 0, 0
11857, Sudhan Kanitkar, 0, 0, 0, 1, 0, 0
11858, Laurent El Ghaoui, 0, 3, 0, 0, 0, 0
11859, Garrison W. Cottrell, 0, 1, 0, 0, 0, 2
11860, T. Y. Cliff Leung, 1, 0, 0, 0, 0, 0
11861, Sudhir Verma, 0, 0, 0, 1, 0, 0
11862, Stephen P. Boyd, 0, 4, 0, 0, 0, 0
11863, David Rieber, 1, 0, 0, 0, 0, 0
11864, Dan Roth, 0, 23, 0, 1, 1, 0
11865, Moshe Ben-Ezra, 0, 0, 0, 0, 0, 4
11866, Peter R. Wurman, 0, 2, 0, 0, 0, 0
11867, Monika Szczerba, 0, 0, 0, 1, 0, 0
11868, Jordi Turmo, 0, 0, 0, 2, 0, 0
11869, Darya Frolova, 0, 0, 0, 0, 0, 2
11870, Deepak Mehta, 0, 4, 0, 0, 0, 0
11871, Zhengzhu Feng, 0, 4, 0, 0, 0, 0
11872, Xiaoqi Ma, 0, 1, 0, 0, 0, 0
11873, Eva Armengol, 0, 0, 0, 1, 0, 0
11874, Lars Niklasson, 0, 0, 0, 1, 0, 0
11875, Bernd Kiefer, 0, 1, 0, 0, 0, 0
11876, Ravishankar Krishnaswamy, 0, 0, 0, 0, 3, 0
11877, Dan Romik, 0, 0, 0, 0, 1, 0
11878, Won-Young Kim, 0, 0, 0, 2, 0, 0
11879, Henk Ernst Blok, 2, 0, 1, 0, 0, 0
11880, Kenneth Steiglitz, 0, 0, 0, 0, 1, 0
11881, Ari K. Jónsson, 0, 1, 0, 0, 0, 0
11882, Linda G. Shapiro, 0, 0, 0, 0, 0, 4
11883, Toniann Pitassi, 0, 2, 0, 0, 13, 0
11884, Tom O'Hara, 0, 1, 0, 0, 0, 0
11885, Jingrui He, 0, 1, 0, 4, 0, 0
11886, Manuel Montes-y-Gómez, 0, 0, 0, 0, 0, 1
11887, Leonid Kontorovich, 0, 0, 0, 0, 2, 0
11888, Junfeng Wang, 0, 0, 1, 1, 0, 0
11889, Julien Hamonic, 0, 0, 1, 0, 0, 0
11890, Mani Abrol, 1, 0, 0, 0, 0, 0
11891, Jefferson Heard, 0, 0, 1, 0, 0, 0
11892, Bob Price, 0, 3, 0, 0, 0, 0
11893, Kien-Ping Chung, 0, 0, 0, 1, 0, 0
11894, Brandon Mayer, 0, 0, 0, 0, 0, 1
11895, Vasu Parameswaran, 0, 0, 0, 0, 0, 3
11896, Doug Nychka, 0, 0, 0, 1, 0, 0
11897, Xiangnan Kong, 0, 0, 0, 2, 0, 0
11898, Keyun Hu, 0, 0, 0, 3, 0, 0
11899, Rafay Hammid, 0, 1, 0, 0, 0, 0
11900, Yiming Ye, 0, 1, 0, 0, 0, 0
11901, Eldar Karabaev, 0, 1, 0, 0, 0, 0
11902, Shane Booth, 0, 1, 0, 0, 0, 0
11903, Haruhiko Shirai, 0, 0, 0, 1, 0, 0
11904, Haytham Elghazel, 0, 0, 0, 1, 0, 0
11905, Tom Fawcett, 0, 0, 0, 1, 0, 0
11906, Bradley C. Davis, 0, 0, 0, 0, 0, 1
11907, Carolina Ruiz, 0, 1, 0, 0, 0, 0
11908, Sang-il Oum, 0, 0, 0, 0, 1, 0
11909, Juan Zi, 0, 0, 1, 0, 0, 0
11910, Huiping Cao, 2, 0, 0, 4, 0, 0
11911, Kenneth C. Sevcik, 1, 0, 0, 0, 0, 0
11912, Jie Wu 0001, 0, 0, 0, 1, 0, 0
11913, Kaye Stacey, 0, 1, 0, 0, 0, 0
11914, Ydo Wexler, 0, 2, 0, 0, 0, 0
11915, Yi Xu, 0, 0, 0, 0, 0, 3
11916, Muhammad Subianto, 0, 0, 0, 2, 0, 0
11917, Rachid Guerraoui, 1, 0, 0, 0, 1, 0
11918, Zhimin Chen, 1, 0, 0, 0, 0, 0
11919, Monica S. Lam, 1, 0, 0, 0, 0, 0
11920, Chunping Li, 0, 0, 1, 1, 0, 0
11921, Harry Shum, 0, 0, 0, 0, 0, 2
11922, Georgios Piliouras, 0, 0, 0, 0, 1, 0
11923, ChengXiang Zhai, 2, 1, 29, 11, 0, 0
11924, Xunrong Rao, 0, 0, 0, 1, 0, 0
11925, G. V. Ranga Rao, 0, 0, 0, 1, 0, 0
11926, Yeong-Chyi Lee, 0, 0, 0, 1, 0, 0
11927, Emanuel Todorov, 0, 1, 0, 0, 0, 0
11928, Ross Purves, 0, 0, 2, 0, 0, 0
11929, Joong Hyuk Chang, 0, 0, 0, 2, 0, 0
11930, Demir Gokalp, 0, 0, 0, 0, 0, 1
11931, Hongming Zhang, 0, 0, 0, 0, 0, 2
11932, Nicholas Costen, 0, 0, 0, 0, 0, 4
11933, Mohamed Ziauddin, 1, 0, 0, 0, 0, 0
11934, Mathew Brown, 0, 0, 0, 0, 0, 1
11935, Huy Pham, 0, 1, 0, 0, 0, 0
11936, Muhammad Asiful Islam, 0, 0, 0, 1, 0, 0
11937, Jason Wolfe, 0, 2, 0, 0, 0, 0
11938, Mengqiu Wang, 0, 1, 2, 0, 0, 0
11939, Heath Hohwald, 0, 1, 0, 0, 0, 0
11940, Ghim-Eng Yap, 0, 1, 0, 0, 0, 0
11941, Xinhua Zhang, 0, 3, 0, 0, 0, 1
11942, Eric Zeghers, 0, 0, 0, 0, 0, 1
11943, Dongdong Hu, 1, 0, 0, 0, 0, 0
11944, Timor Kadir, 0, 0, 0, 0, 0, 4
11945, Yishay Mansour, 0, 7, 0, 0, 29, 0
11946, Yaad Blum, 0, 1, 0, 0, 0, 0
11947, Yves Deville, 0, 2, 0, 0, 0, 0
11948, Shiwoong Kim, 0, 0, 0, 1, 0, 0
11949, Yuri Breitbart, 2, 0, 0, 2, 0, 0
11950, Véronique Benzaken, 3, 0, 0, 0, 0, 0
11951, Rajesh Parekh, 0, 0, 0, 1, 0, 0
11952, Laurie Spencer, 0, 0, 0, 1, 0, 0
11953, Duncan Hull, 0, 1, 0, 0, 0, 0
11954, Yves Grandvalet, 0, 4, 0, 0, 0, 0
11955, P. Deepa Shenoy, 0, 0, 0, 1, 0, 0
11956, Lubomira Stoilova, 0, 1, 0, 0, 0, 0
11957, Jean-Marc Valin, 0, 1, 0, 0, 0, 0
11958, Frank Jenkins, 0, 1, 0, 0, 0, 0
11959, Mushthofa Mushthofa, 0, 1, 0, 0, 0, 0
11960, Ning Zhang 0002, 6, 0, 0, 0, 0, 0
11961, Ilan Rubinfeld, 0, 1, 0, 0, 0, 0
11962, Mike Barley, 0, 1, 0, 0, 0, 0
11963, George Konidaris, 0, 4, 0, 0, 0, 0
11964, Eric K. Ringger, 0, 0, 0, 1, 0, 0
11965, Jianfeng Yan, 2, 0, 0, 0, 0, 0
11966, Naoya Takao, 0, 0, 0, 0, 0, 1
11967, Youngbae Hwang, 0, 0, 0, 0, 0, 1
11968, Shing-Kit Chan, 0, 0, 0, 5, 0, 0
11969, Brian Eoff, 0, 1, 0, 0, 0, 0
11970, Son Tran, 0, 0, 0, 0, 0, 1
11971, Shu-Bin Cai, 0, 1, 0, 0, 0, 0
11972, Berthold Reinwald, 4, 0, 0, 0, 0, 0
11973, Micha Feigin, 0, 0, 0, 0, 0, 1
11974, Yong Rui, 0, 0, 0, 0, 0, 3
11975, Jisun Park, 0, 2, 0, 0, 0, 0
11976, Fabio Casati, 16, 0, 0, 0, 0, 0
11977, Alexandr V. Kostochka, 0, 0, 0, 0, 1, 0
11978, Paolo Toninelli, 0, 1, 0, 0, 0, 0
11979, Mark Nejman, 0, 1, 0, 0, 0, 0
11980, Stefan Vigerske, 0, 0, 0, 0, 1, 0
11981, Ashesh Mahidadia, 0, 0, 0, 2, 0, 0
11982, Stefan Manegold, 7, 0, 0, 0, 0, 0
11983, Yongsong Qin, 0, 0, 0, 1, 0, 0
11984, Marcin Marszalek, 0, 0, 0, 0, 0, 7
11985, Kathryn S. McKinley, 0, 1, 0, 0, 0, 0
11986, S. Han, 0, 0, 0, 1, 0, 0
11987, Holly A. Yanco, 0, 2, 0, 0, 0, 0
11988, Amelio Vázquez Reina, 0, 0, 0, 0, 0, 1
11989, Jérôme Euzenat, 0, 2, 0, 0, 0, 0
11990, David G. Kirkpatrick, 0, 0, 0, 0, 2, 0
11991, Hin-Shun Chung, 0, 0, 0, 0, 0, 1
11992, Pedro Ramos 0001, 0, 0, 0, 0, 1, 0
11993, Qingguo Wang, 0, 2, 0, 0, 0, 0
11994, Scott D. Kominers, 0, 0, 0, 0, 1, 0
11995, Hiroki Motogaito, 0, 1, 0, 0, 0, 0
11996, Pascal Soucy, 0, 2, 0, 1, 0, 0
11997, Robert A. Morris, 0, 4, 0, 0, 0, 0
11998, Shinjiro Sueda, 1, 0, 0, 0, 0, 0
11999, Ashish Raj, 0, 0, 0, 0, 0, 1
12000, Ninghui Li, 4, 1, 0, 2, 0, 0
12001, Lamia Keddar, 0, 1, 0, 0, 0, 0
12002, Xueying Qin, 0, 0, 0, 0, 0, 2
12003, Atul Deopujari, 1, 0, 0, 0, 0, 0
12004, Joachim Bauer, 0, 0, 0, 0, 0, 1
12005, Chris Curry, 0, 0, 0, 1, 0, 0
12006, Byung-Won On, 2, 0, 0, 2, 0, 0
12007, Masashi Yamamuro, 1, 0, 0, 1, 0, 0
12008, Jacques Savoy, 0, 0, 2, 0, 0, 0
12009, Richard M. Everson, 0, 0, 1, 0, 0, 0
12010, Benjamin Auffarth, 0, 0, 0, 2, 0, 0
12011, P. Bui, 0, 1, 0, 0, 0, 0
12012, Roman Dementiev, 0, 0, 0, 0, 1, 0
12013, Erum A. Khan, 0, 0, 0, 0, 0, 1
12014, Sam S. Tsai, 0, 0, 0, 0, 0, 2
12015, Gary B. Huang, 0, 0, 0, 0, 0, 2
12016, Amélie Imafouo, 0, 0, 1, 0, 0, 0
12017, Tobias Petri, 0, 1, 0, 0, 0, 0
12018, Claire Kenyon, 0, 0, 0, 0, 12, 0
12019, Kurt D. Bollacker, 0, 1, 0, 0, 0, 0
12020, Tengjiao Wang, 0, 0, 0, 4, 0, 0
12021, Sascha Kriewel, 0, 0, 1, 0, 0, 0
12022, Jixu Chen, 0, 0, 0, 0, 0, 2
12023, Wei-Kuang Waine Huang, 1, 0, 0, 0, 0, 0
12024, Sajjad Baloch, 0, 0, 0, 0, 0, 1
12025, Jan-Ming Ho, 0, 0, 0, 4, 0, 0
12026, Zhe Cao, 0, 1, 0, 0, 0, 0
12027, Christopher K. I. Williams, 0, 5, 0, 0, 0, 2
12028, Elad Shahar, 0, 0, 1, 0, 0, 0
12029, Clayton Scott, 0, 1, 0, 0, 0, 0
12030, Jun Zhao 0001, 0, 2, 0, 0, 0, 0
12031, Flavia Moser, 0, 0, 0, 2, 0, 0
12032, Milind Tambe, 0, 14, 0, 0, 0, 0
12033, Isabel F. Cruz, 2, 0, 0, 0, 0, 0
12034, Rajeev Raman, 1, 0, 0, 0, 2, 0
12035, Bhaskar DasGupta, 0, 0, 0, 0, 3, 0
12036, Stefan Dziembowski, 0, 0, 0, 0, 3, 0
12037, Conny Franke, 0, 0, 1, 0, 0, 0
12038, Yolanda Gil, 0, 6, 0, 0, 0, 0
12039, Tamir Hazan, 0, 2, 0, 0, 0, 4
12040, Wesley M. Hochachka, 0, 0, 0, 1, 0, 0
12041, Yehuda Naveh, 0, 1, 0, 0, 0, 0
12042, Anthony R. Dick, 0, 0, 0, 0, 0, 2
12043, Steffen Becker, 0, 0, 1, 0, 0, 0
12044, Stephen A. Krawetz, 0, 0, 0, 1, 0, 0
12045, Robert T. Collins, 0, 0, 0, 0, 0, 13
12046, Bernard Manderick, 0, 1, 0, 0, 0, 0
12047, Christof Hasse, 1, 0, 0, 0, 0, 0
12048, Armand Joulin, 0, 0, 0, 0, 0, 1
12049, Sean Curran, 0, 0, 0, 0, 1, 0
12050, Tim Weyrich, 0, 0, 0, 0, 0, 1
12051, James Thiel, 0, 1, 0, 0, 0, 0
12052, Jian Yang, 0, 1, 0, 3, 0, 3
12053, Ganesh Ramakrishnan, 2, 1, 1, 2, 0, 0
12054, Steven W. Schlosser, 2, 0, 0, 0, 0, 0
12055, Canasai Kruengkrai, 0, 0, 0, 1, 0, 0
12056, Dieter Kratsch, 0, 0, 0, 0, 3, 0
12057, Kinshuman, 0, 0, 1, 0, 0, 0
12058, Yue-Fei Guo, 0, 1, 0, 0, 0, 1
12059, Gang Li, 0, 0, 1, 9, 0, 2
12060, Aidan Finn, 0, 0, 1, 0, 0, 0
12061, Martin Franz, 0, 0, 6, 0, 0, 0
12062, Thomas L. Griffiths, 0, 7, 0, 1, 0, 0
12063, Yehoshua Sagiv, 18, 0, 0, 0, 0, 0
12064, Omar Benjelloun, 8, 0, 0, 0, 0, 0
12065, Dhruv Pilania, 1, 0, 0, 0, 0, 0
12066, Hiroshi Shimodaira, 0, 0, 0, 1, 0, 0
12067, Wei Li, 3, 0, 0, 1, 0, 0
12068, Junfeng Wu, 0, 0, 0, 1, 0, 0
12069, Kazuyoshi Furukawa, 0, 0, 0, 1, 0, 0
12070, Stefan Böttcher, 1, 0, 0, 0, 0, 0
12071, Peter A. Chew, 0, 0, 0, 1, 0, 0
12072, Huanhuan Cao, 0, 0, 1, 1, 0, 0
12073, Dan Cosley, 1, 1, 1, 1, 0, 0
12074, Juan Carlos Celi, 0, 0, 0, 0, 0, 1
12075, Young-Hwan Jeon, 0, 0, 0, 1, 0, 0
12076, Jacob N. Smith, 0, 1, 0, 0, 0, 0
12077, Philippe Guyenne, 0, 0, 0, 0, 0, 1
12078, Zhiwei Li, 0, 0, 3, 1, 0, 3
12079, Gideon S. Mann, 0, 1, 1, 0, 0, 0
12080, Liming Chen, 0, 0, 1, 0, 0, 0
12081, Shane Legg, 0, 1, 0, 0, 0, 0
12082, Fang Du, 1, 0, 0, 0, 0, 0
12083, Massimiliano Giacomin, 0, 1, 0, 0, 0, 0
12084, Gang Song, 0, 0, 0, 0, 0, 2
12085, Marc Peter Deisenroth, 0, 2, 0, 0, 0, 0
12086, Thea Turner, 0, 0, 0, 0, 0, 1
12087, Ildiko Suveg, 0, 0, 0, 0, 0, 1
12088, Petri Kontkanen, 0, 6, 0, 0, 0, 0
12089, Dana S. Nau, 0, 13, 0, 0, 0, 0
12090, Tobias Groh, 1, 0, 0, 0, 0, 0
12091, Yejun Wu, 0, 0, 2, 0, 0, 0
12092, Jeff Jonas, 0, 0, 0, 1, 0, 0
12093, Romain Hérault, 0, 1, 0, 0, 0, 0
12094, Ted Kremenek, 0, 1, 0, 0, 0, 0
12095, Vincent Conitzer, 0, 38, 0, 0, 2, 0
12096, Guillaume Charpiat, 0, 0, 0, 0, 0, 3
12097, Frédéric Havet, 0, 0, 0, 0, 1, 0
12098, Jason Pazis, 0, 1, 0, 0, 0, 0
12099, Yusuf Sinan Akgul, 0, 0, 0, 0, 0, 3
12100, Ibrahim Kamel, 3, 0, 0, 0, 0, 0
12101, Masa-aki Sato, 0, 1, 0, 0, 0, 0
12102, Tomás Pajdla, 0, 0, 0, 0, 0, 19
12103, Mathieu Perriollat, 0, 0, 0, 0, 0, 3
12104, Ramin Mehran, 0, 0, 0, 0, 0, 2
12105, Steve Benford, 0, 0, 0, 0, 0, 1
12106, Claudio Castellini, 0, 0, 0, 0, 0, 1
12107, Xiaoning He, 0, 0, 1, 0, 0, 0
12108, Rahul Swaminathan, 0, 0, 0, 0, 0, 2
12109, Victor Carneiro, 0, 0, 3, 0, 0, 0
12110, Yeohoon Yoon, 0, 0, 0, 1, 0, 0
12111, Ameet Talwalkar, 0, 5, 0, 0, 0, 1
12112, Maria Milosavljevic, 0, 0, 1, 0, 0, 0
12113, Yaakov Engel, 0, 4, 0, 0, 0, 0
12114, Junji Yamato, 0, 0, 0, 0, 0, 2
12115, Yongqiao Xiao, 0, 0, 0, 1, 0, 0
12116, Simon Rawles, 0, 1, 0, 0, 0, 0
12117, David DeHaan, 1, 0, 0, 0, 0, 0
12118, Sunghwan Min, 0, 0, 0, 1, 0, 0
12119, Yumiko Mizoguchi, 0, 1, 0, 0, 0, 0
12120, Rachid Alami, 0, 1, 0, 0, 0, 0
12121, Robert Ragno, 0, 0, 1, 0, 0, 0
12122, Paul E. Dunne, 0, 5, 0, 0, 0, 0
12123, Nicholas Lester, 0, 0, 0, 1, 0, 0
12124, Bill N. Schilit, 0, 1, 0, 0, 0, 0
12125, Ying Yin, 0, 0, 0, 1, 0, 0
12126, Siddhartha Roychowdhury, 1, 0, 0, 0, 0, 0
12127, Michele Lombardi, 0, 1, 0, 0, 0, 0
12128, James Marca, 0, 1, 0, 0, 0, 0
12129, Mario Arias, 0, 0, 1, 0, 0, 0
12130, Michael Benedikt, 8, 0, 0, 0, 0, 0
12131, José Ramón Quevedo, 0, 2, 0, 0, 0, 0
12132, Jiahua Wu, 0, 0, 0, 0, 0, 1
12133, Kevin L. Chang, 0, 0, 0, 0, 2, 0
12134, Andreas Rauber, 0, 0, 4, 1, 0, 0
12135, I. Alexandrov, 1, 0, 0, 0, 0, 0
12136, Donna Haverkamp, 0, 0, 0, 0, 0, 1
12137, Meishan Hu, 0, 0, 2, 0, 0, 0
12138, Keith Bonawitz, 0, 1, 0, 0, 0, 0
12139, Hieu LeKhac, 1, 0, 0, 0, 0, 0
12140, Stefan Hougardy, 0, 0, 0, 0, 1, 0
12141, Yoon-Joon Lee, 1, 0, 0, 1, 0, 0
12142, Eli Shechtman, 0, 0, 0, 0, 0, 5
12143, Feng Chen, 0, 0, 0, 3, 0, 0
12144, Michael C. Lincoln, 0, 0, 0, 0, 0, 1
12145, Ming Ji, 0, 1, 0, 0, 0, 1
12146, Alexandre Plastino, 0, 0, 0, 1, 0, 0
12147, Senjian An, 0, 1, 0, 0, 0, 4
12148, Jayasimha Reddy Katukuri, 0, 0, 0, 1, 0, 0
12149, Alexey Pryakhin, 8, 0, 0, 7, 0, 0
12150, Dmitry Sotnikov, 0, 0, 0, 0, 1, 0
12151, Mohammad Rouhani, 0, 0, 0, 0, 0, 1
12152, Avinash Vyas, 1, 0, 0, 0, 0, 0
12153, Ana Paula Appel, 0, 0, 0, 2, 0, 0
12154, Kun Deng, 0, 0, 0, 4, 0, 0
12155, Christopher Thomas, 0, 1, 0, 0, 0, 0
12156, Yanlin Guo, 0, 0, 0, 0, 0, 2
12157, V. Paul Pauca, 0, 0, 0, 1, 0, 0
12158, Elad Haramaty, 0, 0, 0, 0, 1, 0
12159, Luis Rademacher, 0, 0, 0, 0, 5, 0
12160, Cosmin Paduraru, 0, 1, 0, 0, 0, 0
12161, Laurent Simon, 0, 5, 0, 0, 0, 0
12162, Stilian Stoev, 1, 0, 0, 0, 0, 0
12163, Jeremy Lyle, 0, 1, 0, 0, 0, 0
12164, Mark Everingham, 0, 0, 0, 0, 0, 9
12165, Koichi Hashimoto, 0, 0, 0, 0, 0, 1
12166, Kye-Hyeon Kim, 0, 1, 0, 0, 0, 0
12167, Michael Hochster, 0, 0, 1, 0, 0, 0
12168, Yusuf Akca, 2, 0, 0, 0, 0, 0
12169, William Fisher, 0, 1, 0, 0, 0, 0
